# SNR	upix	vpix	boxc_width	time	dm	iblk
78.1	133	133	0		0	0	0
18.1	150	133	0		0	0	0
20.3	170	133	0		1	0	0
16.1	176	133	0		1	0	0
12.0	195	133	1		1	0	0
10.4	222	133	0		0	0	0
19.7	236	133	0		0	0	0
15.8	244	133	0		0	0	0
11.0	12	133	0		1	0	0
11.6	30	133	1		1	0	0
11.2	47	133	0		1	0	0
19.4	60	133	0		1	0	0
15.0	64	133	1		1	0	0
16.5	90	133	0		0	0	0
36.1	110	133	0		1	0	0
51.9	123	133	0		0	0	0
78.3	134	134	0		0	0	0
23.2	144	134	1		1	0	0
12.6	171	134	0		1	0	0
16.6	188	134	0		1	0	0
9.1	192	134	0		1	0	0
11.8	221	134	0		0	0	0
11.7	225	134	0		0	0	0
9.9	245	134	0		0	0	0
3.6	0	134	0		1	0	0
10.9	23	134	0		0	0	0
11.3	35	134	0		0	0	0
11.5	51	134	0		0	0	0
16.8	78	134	0		0	0	0
17.7	80	134	0		0	0	0
27.5	107	134	0		1	0	0
59.1	126	134	1		1	0	0
83.2	135	135	1		1	0	0
37.4	147	135	0		0	0	0
24.3	166	135	1		1	0	0
12.0	191	135	0		1	0	0
20.7	205	135	1		1	0	0
12.0	213	135	1		1	0	0
10.3	239	135	0		1	0	0
13.0	243	135	0		1	0	0
9.1	1	135	0		1	0	0
7.2	25	135	1		1	0	0
14.8	47	135	0		1	0	0
20.6	61	135	0		1	0	0
19.5	77	135	0		0	0	0
15.4	88	135	1		1	0	0
28.9	111	135	0		0	0	0
59.2	117	135	0		0	0	0
86.0	136	136	1		1	0	0
19.6	159	136	1		1	0	0
31.8	165	136	1		1	0	0
25.7	176	136	0		0	0	0
21.9	204	136	0		1	0	0
19.4	214	136	1		1	0	0
10.0	224	136	0		1	0	0
11.2	248	136	1		1	0	0
16.5	14	136	1		1	0	0
18.6	18	136	1		1	0	0
13.5	46	136	0		1	0	0
21.6	52	136	0		1	0	0
21.8	72	136	0		0	0	0
17.0	87	136	0		1	0	0
51.2	110	136	0		0	0	0
64.0	126	136	1		1	0	0
52.6	131	137	0		0	0	0
23.7	144	137	0		0	0	0
32.6	166	137	0		1	0	0
45.8	179	137	1		1	0	0
15.1	207	137	0		1	0	0
18.0	215	137	0		1	0	0
15.9	239	137	0		0	0	0
16.2	243	137	0		0	0	0
11.2	7	137	1		1	0	0
8.5	17	137	1		1	0	0
17.9	47	137	1		1	0	0
31.0	53	137	1		1	0	0
21.5	68	137	0		1	0	0
14.0	86	137	0		1	0	0
52.3	111	137	1		1	0	0
52.6	125	137	1		1	0	0
59.0	130	138	0		0	0	0
23.3	149	138	1		1	0	0
24.3	169	138	0		1	0	0
50.2	180	138	1		1	0	0
17.8	192	138	0		0	0	0
14.2	210	138	0		1	0	0
10.3	224	138	0		1	0	0
13.7	254	138	0		0	0	0
17.8	6	138	0		0	0	0
11.0	17	138	0		1	0	0
27.9	46	138	1		1	0	0
29.6	48	138	1		1	0	0
24.2	74	138	0		1	0	0
16.1	83	138	0		1	0	0
43.2	108	138	1		1	0	0
59.0	122	138	0		0	0	0
47.1	131	139	0		0	0	0
16.8	158	139	0		0	0	0
17.9	160	139	0		0	0	0
45.5	181	139	0		1	0	0
14.9	193	139	0		0	0	0
10.8	211	139	0		1	0	0
5.0	238	139	0		0	0	0
5.9	255	139	0		0	0	0
8.7	1	139	0		0	0	0
10.1	31	139	0		1	0	0
21.6	47	139	0		0	0	0
14.7	49	139	0		0	0	0
18.1	73	139	0		1	0	0
18.8	91	139	0		0	0	0
41.2	107	139	1		1	0	0
59.1	121	139	0		0	0	0
19.8	132	140	1		1	0	0
21.6	151	140	0		1	0	0
20.7	172	140	0		0	0	0
27.1	182	140	0		1	0	0
9.5	192	140	1		1	0	0
10.8	214	140	1		1	0	0
4.9	239	140	0		1	0	0
8.5	253	140	1		1	0	0
10.2	9	140	0		0	0	0
13.6	30	140	1		1	0	0
17.3	38	140	1		1	0	0
13.8	57	140	0		0	0	0
16.7	75	140	0		1	0	0
18.8	93	140	1		1	0	0
33.8	108	140	1		1	0	0
53.5	122	140	1		1	0	0
26.6	134	141	0		0	0	0
21.0	146	141	0		1	0	0
20.8	162	141	0		1	0	0
23.5	187	141	0		1	0	0
7.5	193	141	0		1	0	0
10.1	210	141	0		0	0	0
10.3	230	141	0		0	0	0
7.7	248	141	0		1	0	0
8.8	15	141	0		1	0	0
17.4	21	141	0		1	0	0
10.3	37	141	1		1	0	0
14.3	52	141	0		0	0	0
