# snr	lpix	mpix	boxc_width	time	dm	iblk	rawsn	total_sample	obstime_sec	mjd	dm_pccm3	ra_deg	dec_deg
7.1	205	139	6	152	143	226	186	58008	801.9026	60381.275831591	638.316	51.61769	-54.59558
6.4	204	138	7	160	143	226	169	58016	802.0132	60381.275832871	638.316	51.62503	-54.59993
6.0	204	138	6	170	143	226	158	58026	802.1514	60381.275834471	638.316	51.62503	-54.59993
6.4	205	138	7	140	144	226	168	57996	801.7367	60381.275829671	642.780	51.61763	-54.59988
6.8	204	138	6	151	144	226	178	58007	801.8888	60381.275831431	642.780	51.62503	-54.59993
6.3	205	138	7	146	144	226	167	58002	801.8196	60381.275830631	642.780	51.61763	-54.59988
8.0	204	138	7	157	144	226	211	58013	801.9717	60381.275832391	642.780	51.62503	-54.59993
7.1	205	138	7	157	144	226	186	58013	801.9717	60381.275832391	642.780	51.61763	-54.59988
6.5	204	138	7	161	144	226	172	58017	802.0270	60381.275833032	642.780	51.62503	-54.59993
6.3	204	138	7	168	144	226	166	58024	802.1238	60381.275834151	642.780	51.62503	-54.59993
6.0	204	138	6	141	145	226	159	57997	801.7505	60381.275829831	647.244	51.62503	-54.59993
6.6	205	138	7	141	145	226	175	57997	801.7505	60381.275829831	647.244	51.61763	-54.59988
6.6	204	138	7	151	145	226	174	58007	801.8888	60381.275831431	647.244	51.62503	-54.59993
6.5	205	138	7	146	145	226	171	58002	801.8196	60381.275830631	647.244	51.61763	-54.59988
7.6	204	138	6	157	145	226	201	58013	801.9717	60381.275832391	647.244	51.62503	-54.59993
7.1	205	138	6	154	145	226	187	58010	801.9302	60381.275831911	647.244	51.61763	-54.59988
6.6	204	138	7	161	145	226	174	58017	802.0270	60381.275833032	647.244	51.62503	-54.59993
6.3	204	138	7	170	145	226	165	58026	802.1514	60381.275834471	647.244	51.62503	-54.59993
6.3	204	138	7	142	146	226	166	57998	801.7643	60381.275829991	651.708	51.62503	-54.59993
7.0	205	138	7	142	146	226	183	57998	801.7643	60381.275829991	651.708	51.61763	-54.59988
6.3	204	138	7	149	146	226	167	58005	801.8611	60381.275831111	651.708	51.62503	-54.59993
6.3	205	138	7	145	146	226	166	58001	801.8058	60381.275830471	651.708	51.61763	-54.59988
7.8	204	138	7	156	146	226	206	58012	801.9579	60381.275832231	651.708	51.62503	-54.59993
6.9	205	138	7	156	146	226	181	58012	801.9579	60381.275832231	651.708	51.61763	-54.59988
7.0	204	138	7	160	146	226	183	58016	802.0132	60381.275832871	651.708	51.62503	-54.59993
6.5	204	138	7	171	146	226	172	58027	802.1652	60381.275834631	651.708	51.62503	-54.59993
6.7	205	138	7	143	147	226	176	57999	801.7782	60381.275830151	656.172	51.61763	-54.59988
6.4	204	138	7	147	147	226	168	58003	801.8335	60381.275830791	656.172	51.62503	-54.59993
6.2	205	138	7	144	147	226	162	58000	801.7920	60381.275830311	656.172	51.61763	-54.59988
7.4	204	138	6	158	147	226	196	58014	801.9855	60381.275832551	656.172	51.62503	-54.59993
6.5	205	139	7	156	147	226	170	58012	801.9579	60381.275832231	656.172	51.61769	-54.59558
6.8	204	138	7	163	147	226	179	58019	802.0547	60381.275833352	656.172	51.62503	-54.59993
6.6	204	138	7	172	147	226	175	58028	802.1791	60381.275834791	656.172	51.62503	-54.59993
6.4	205	138	7	143	148	226	169	57999	801.7782	60381.275830151	660.635	51.61763	-54.59988
6.3	204	138	7	149	148	226	166	58005	801.8611	60381.275831111	660.635	51.62503	-54.59993
6.5	205	138	7	144	148	226	171	58000	801.7920	60381.275830311	660.635	51.61763	-54.59988
7.5	204	138	7	159	148	226	198	58015	801.9994	60381.275832712	660.635	51.62503	-54.59993
6.6	205	139	6	157	148	226	174	58013	801.9717	60381.275832391	660.635	51.61769	-54.59558
7.3	204	138	7	160	148	226	191	58016	802.0132	60381.275832871	660.635	51.62503	-54.59993
6.0	205	138	7	160	148	226	158	58016	802.0132	60381.275832871	660.635	51.61763	-54.59988
6.8	204	138	7	173	148	226	180	58029	802.1929	60381.275834951	660.635	51.62503	-54.59993
6.1	204	138	7	143	149	226	161	57999	801.7782	60381.275830151	665.099	51.62503	-54.59993
7.0	205	138	7	143	149	226	183	57999	801.7782	60381.275830151	665.099	51.61763	-54.59988
6.3	204	138	7	150	149	226	165	58006	801.8749	60381.275831271	665.099	51.62503	-54.59993
6.8	205	138	7	145	149	226	180	58001	801.8058	60381.275830471	665.099	51.61763	-54.59988
7.1	204	138	6	159	149	226	187	58015	801.9994	60381.275832712	665.099	51.62503	-54.59993
6.5	205	139	7	157	149	226	170	58013	801.9717	60381.275832391	665.099	51.61769	-54.59558
7.4	204	138	7	160	149	226	195	58016	802.0132	60381.275832871	665.099	51.62503	-54.59993
6.6	204	138	7	170	149	226	174	58026	802.1514	60381.275834471	665.099	51.62503	-54.59993
6.4	205	138	7	143	150	226	169	57999	801.7782	60381.275830151	669.563	51.61763	-54.59988
6.4	204	138	7	150	150	226	169	58006	801.8749	60381.275831271	669.563	51.62503	-54.59993
6.8	205	138	7	145	150	226	178	58001	801.8058	60381.275830471	669.563	51.61763	-54.59988
6.8	204	138	6	159	150	226	179	58015	801.9994	60381.275832712	669.563	51.62503	-54.59993
7.3	204	138	7	160	150	226	192	58016	802.0132	60381.275832871	669.563	51.62503	-54.59993
6.2	205	138	7	160	150	226	164	58016	802.0132	60381.275832871	669.563	51.61763	-54.59988
6.8	204	138	7	171	150	226	179	58027	802.1652	60381.275834631	669.563	51.62503	-54.59993
6.2	204	138	7	176	150	226	162	58032	802.2344	60381.275835431	669.563	51.62503	-54.59993
6.4	204	138	6	150	151	226	169	58006	801.8749	60381.275831271	674.026	51.62503	-54.59993
6.6	205	138	7	146	151	226	174	58002	801.8196	60381.275830631	674.026	51.61763	-54.59988
6.4	204	138	6	159	151	226	168	58015	801.9994	60381.275832712	674.026	51.62503	-54.59993
7.0	204	138	7	161	151	226	184	58017	802.0270	60381.275833032	674.026	51.62503	-54.59993
6.2	205	139	7	161	151	226	162	58017	802.0270	60381.275833032	674.026	51.61769	-54.59558
6.9	204	138	7	172	151	226	181	58028	802.1791	60381.275834791	674.026	51.62503	-54.59993
6.1	205	138	7	172	151	226	160	58028	802.1791	60381.275834791	674.026	51.61763	-54.59988
6.5	204	138	7	177	151	226	172	58033	802.2482	60381.275835591	674.026	51.62503	-54.59993
6.3	204	138	6	150	152	226	165	58006	801.8749	60381.275831271	678.490	51.62503	-54.59993
6.5	205	138	7	147	152	226	171	58003	801.8335	60381.275830791	678.490	51.61763	-54.59988
6.4	204	138	6	158	152	226	168	58014	801.9855	60381.275832551	678.490	51.62503	-54.59993
6.0	205	138	6	158	152	226	159	58014	801.9855	60381.275832551	678.490	51.61763	-54.59988
7.1	204	138	7	161	152	226	187	58017	802.0270	60381.275833032	678.490	51.62503	-54.59993
6.1	205	139	7	161	152	226	161	58017	802.0270	60381.275833032	678.490	51.61769	-54.59558
7.0	204	138	6	174	152	226	184	58030	802.2067	60381.275835111	678.490	51.62503	-54.59993
6.0	205	138	7	172	152	226	158	58028	802.1791	60381.275834791	678.490	51.61763	-54.59988
6.6	204	138	7	176	152	226	174	58032	802.2344	60381.275835431	678.490	51.62503	-54.59993
6.3	204	138	6	151	153	226	166	58007	801.8888	60381.275831431	682.954	51.62503	-54.59993
6.8	205	138	7	146	153	226	180	58002	801.8196	60381.275830631	682.954	51.61763	-54.59988
6.3	204	138	6	159	153	226	165	58015	801.9994	60381.275832712	682.954	51.62503	-54.59993
6.6	204	138	7	160	153	226	173	58016	802.0132	60381.275832871	682.954	51.62503	-54.59993
7.0	204	138	7	173	153	226	185	58029	802.1929	60381.275834951	682.954	51.62503	-54.59993
6.3	205	138	7	172	153	226	166	58028	802.1791	60381.275834791	682.954	51.61763	-54.59988
7.0	204	138	7	176	153	226	184	58032	802.2344	60381.275835431	682.954	51.62503	-54.59993
6.3	205	139	7	176	153	226	167	58032	802.2344	60381.275835431	682.954	51.61769	-54.59558
6.0	204	138	6	151	154	226	158	58007	801.8888	60381.275831431	687.418	51.62503	-54.59993
6.3	205	138	7	146	154	226	165	58002	801.8196	60381.275830631	687.418	51.61763	-54.59988
6.2	204	138	7	156	154	226	164	58012	801.9579	60381.275832231	687.418	51.62503	-54.59993
6.8	204	138	7	162	154	226	180	58018	802.0408	60381.275833191	687.418	51.62503	-54.59993
7.3	204	138	7	173	154	226	191	58029	802.1929	60381.275834951	687.418	51.62503	-54.59993
6.9	205	138	7	173	154	226	181	58029	802.1929	60381.275834951	687.418	51.61763	-54.59988
6.9	204	138	7	177	154	226	182	58033	802.2482	60381.275835591	687.418	51.62503	-54.59993
6.2	205	138	7	178	154	226	162	58034	802.2620	60381.275835751	687.418	51.61763	-54.59988
6.0	204	138	7	150	155	226	158	58006	801.8749	60381.275831271	691.881	51.62503	-54.59993
6.4	205	138	7	150	155	226	169	58006	801.8749	60381.275831271	691.881	51.61763	-54.59988
6.7	204	138	7	166	155	226	176	58022	802.0961	60381.275833831	691.881	51.62503	-54.59993
7.4	204	138	6	175	155	226	196	58031	802.2205	60381.275835271	691.881	51.62503	-54.59993
6.7	205	138	7	173	155	226	176	58029	802.1929	60381.275834951	691.881	51.61763	-54.59988
7.5	204	138	7	176	155	226	198	58032	802.2344	60381.275835431	691.881	51.62503	-54.59993
6.8	205	138	7	178	155	226	179	58034	802.2620	60381.275835751	691.881	51.61763	-54.59988
6.0	205	138	7	150	156	226	158	58006	801.8749	60381.275831271	696.345	51.61763	-54.59988
6.1	204	138	7	156	156	226	160	58012	801.9579	60381.275832231	696.345	51.62503	-54.59993
6.8	204	138	7	162	156	226	180	58018	802.0408	60381.275833191	696.345	51.62503	-54.59993
7.1	204	138	6	175	156	226	186	58031	802.2205	60381.275835271	696.345	51.62503	-54.59993
6.6	205	138	7	175	156	226	175	58031	802.2205	60381.275835271	696.345	51.61763	-54.59988
7.6	204	138	7	177	156	226	199	58033	802.2482	60381.275835591	696.345	51.62503	-54.59993
6.6	205	138	7	177	156	226	174	58033	802.2482	60381.275835591	696.345	51.61763	-54.59988
6.4	205	138	7	150	157	226	169	58006	801.8749	60381.275831271	700.809	51.61763	-54.59988
6.2	204	138	7	156	157	226	162	58012	801.9579	60381.275832231	700.809	51.62503	-54.59993
6.0	205	138	7	152	157	226	158	58008	801.9026	60381.275831591	700.809	51.61763	-54.59988
6.8	204	138	7	162	157	226	178	58018	802.0408	60381.275833191	700.809	51.62503	-54.59993
7.1	204	138	5	175	157	226	186	58031	802.2205	60381.275835271	700.809	51.62503	-54.59993
6.6	205	138	7	174	157	226	173	58030	802.2067	60381.275835111	700.809	51.61763	-54.59988
7.7	204	138	7	177	157	226	203	58033	802.2482	60381.275835591	700.809	51.62503	-54.59993
6.9	205	138	6	176	157	226	182	58032	802.2344	60381.275835431	700.809	51.61763	-54.59988
6.2	205	138	7	153	158	226	162	58009	801.9164	60381.275831751	705.273	51.61763	-54.59988
6.6	204	138	7	163	158	226	174	58019	802.0547	60381.275833352	705.273	51.62503	-54.59993
6.8	204	138	7	175	158	226	179	58031	802.2205	60381.275835271	705.273	51.62503	-54.59993
6.5	205	138	7	175	158	226	171	58031	802.2205	60381.275835271	705.273	51.61763	-54.59988
7.4	204	138	7	179	158	226	196	58035	802.2758	60381.275835911	705.273	51.62503	-54.59993
7.0	205	138	5	177	158	226	183	58033	802.2482	60381.275835591	705.273	51.61763	-54.59988
6.0	204	138	6	153	159	226	158	58009	801.9164	60381.275831751	709.736	51.62503	-54.59993
6.3	205	138	6	153	159	226	166	58009	801.9164	60381.275831751	709.736	51.61763	-54.59988
6.3	204	138	7	163	159	226	165	58019	802.0547	60381.275833352	709.736	51.62503	-54.59993
6.9	204	138	7	175	159	226	181	58031	802.2205	60381.275835271	709.736	51.62503	-54.59993
6.5	205	138	6	175	159	226	171	58031	802.2205	60381.275835271	709.736	51.61763	-54.59988
7.7	204	138	6	178	159	226	202	58034	802.2620	60381.275835751	709.736	51.62503	-54.59993
7.2	205	138	6	178	159	226	190	58034	802.2620	60381.275835751	709.736	51.61763	-54.59988
6.3	204	138	7	167	160	226	167	58023	802.1099	60381.275833991	714.200	51.62503	-54.59993
6.9	204	138	7	174	160	226	181	58030	802.2067	60381.275835111	714.200	51.62503	-54.59993
6.2	205	138	6	175	160	226	162	58031	802.2205	60381.275835271	714.200	51.61763	-54.59988
7.6	204	138	7	179	160	226	200	58035	802.2758	60381.275835911	714.200	51.62503	-54.59993
7.2	205	138	7	179	160	226	190	58035	802.2758	60381.275835911	714.200	51.61763	-54.59988
6.3	204	138	7	167	161	226	167	58023	802.1099	60381.275833991	718.664	51.62503	-54.59993
6.4	204	138	7	174	161	226	168	58030	802.2067	60381.275835111	718.664	51.62503	-54.59993
7.7	204	138	7	179	161	226	202	58035	802.2758	60381.275835911	718.664	51.62503	-54.59993
7.3	205	138	7	178	161	226	193	58034	802.2620	60381.275835751	718.664	51.61763	-54.59988
6.0	242	 79	1	144	152	228	158	58512	808.8699	60381.275912231	678.490	51.33913	-54.85108
6.1	234	 49	3	187	80	237	161	60859	841.3148	60381.276287751	357.100	51.39657	-54.98022
6.3	104	162	0	242	144	248	167	63730	881.0035	60381.276747111	642.780	52.36581	-54.49830
6.0	195	 45	0	68	70	252	158	64580	892.7539	60381.276883111	312.463	51.68756	-54.99940
6.5	116	248	0	161	31	263	170	67489	932.9680	60381.277348551	138.376	52.27784	-54.12786
6.3	117	249	0	161	31	263	166	67489	932.9680	60381.277348551	138.376	52.27053	-54.12355
6.2	 74	 72	4	236	40	264	162	67820	937.5437	60381.277401511	178.550	52.59216	-54.88415
6.0	 74	 72	6	238	41	264	158	67822	937.5714	60381.277401831	183.014	52.59216	-54.88415
6.0	  1	225	2	69	113	265	159	67909	938.7740	60381.277415752	504.404	53.12470	-54.22222
6.0	 63	192	5	177	16	267	158	68529	947.3449	60381.277514951	71.420	52.66849	-54.36805
6.2	 10	199	2	134	160	272	164	69766	964.4452	60381.277712871	714.200	53.06009	-54.33495
6.1	188	171	4	235	60	273	160	70123	969.3804	60381.277769991	267.825	51.74518	-54.45866
6.0	230	147	5	0	92	281	159	71936	994.4432	60381.278060071	410.665	51.43349	-54.55984
6.1	165	236	0	175	143	291	160	74671	1032.2520	60381.278497672	638.316	51.91798	-54.17928
6.1	  8	186	0	32	56	299	160	76576	1058.5867	60381.278802472	249.970	53.07583	-54.39079
6.2	  9	186	0	32	56	299	162	76576	1058.5867	60381.278802472	249.970	53.06842	-54.39086
6.0	169	 83	0	84	113	310	159	79444	1098.2339	60381.279261352	504.404	51.88256	-54.83735
6.3	 14	 57	0	148	51	312	166	80020	1106.1965	60381.279353512	227.651	53.04315	-54.94535
6.1	242	125	3	238	121	315	161	80878	1118.0575	60381.279490791	540.114	51.34286	-54.65360
6.0	 80	216	1	30	27	317	159	81182	1122.2600	60381.279539432	120.521	52.54240	-54.26522
6.0	 13	220	0	175	80	318	158	81583	1127.8033	60381.279603591	357.100	53.03638	-54.24465
6.2	 27	253	0	247	104	320	164	82167	1135.8766	60381.279697031	464.230	52.93139	-54.10321
6.4	183	214	0	1	62	325	168	83201	1150.1707	60381.279862472	276.753	51.78455	-54.27364
6.1	176	 64	1	213	109	325	160	83413	1153.1013	60381.279896391	486.549	51.82994	-54.91864
6.0	214	192	0	134	17	327	159	83846	1159.0872	60381.279965672	75.884	51.55511	-54.36710
6.1	106	 65	0	227	102	332	160	85219	1178.0675	60381.280185352	455.303	52.35302	-54.91490
# Run /CRACO/SOFTWARE/craco/craftop/softwares/miniconda3/envs/craco/bin/search_pipeline --uv /data/craco/craco/SB059967/scans/00/20240312062255/b22.uvfits --device 1 -psf --update-uv-blocks 12 --calibration /data/craco/craco/SB059967/cal --outdir /data/craco/craco/SB059967/scans/00/20240312062255/results --metadata /CRACO/DATA_00/craco/SB059967/SB59967.json.gz --xclbin /CRACO/SOFTWARE/ban115/builds/binary_container_1_bcbee1b_u55_2023.1.xclbin --ndm 162 --phase-center-filterbank pc.fil --start-mjd 0 --flag-ants 3,8,25-30 --dflag-fradius 180 --dflag-cas-threshold 5 --dflag-tblk 256 --flag-frequency-file /home/craftop/share/fixed_freq_flags.txt finished on 2024-03-12 16:19:20.556714
