,SNR,lpix,mpix,boxc_width,time,dm,iblk,rawsn,total_sample,obstime_sec,mjd,dm_pccm3,ra_deg,dec_deg,cluster_id
1597,7.6,205,139,7,135,127,226,199,57991,801.6676,60381.275828871,566.896,51.61769,-54.59558,229
1598,8.1,203,138,7,141,127,226,212,57997,801.7505,60381.275829831,566.896,51.63243,-54.59998,229
1599,10.3,204,138,7,141,127,226,272,57997,801.7505,60381.275829831,566.896,51.62503,-54.59993,229
1600,8.9,205,138,7,141,127,226,233,57997,801.7505,60381.275829831,566.896,51.61763,-54.59988,229
1601,6.3,203,138,7,144,127,226,166,58000,801.792,60381.275830311,566.896,51.63243,-54.59998,229
1602,8.6,204,138,7,144,127,226,227,58000,801.792,60381.275830311,566.896,51.62503,-54.59993,229
1603,7.7,205,138,7,144,127,226,203,58000,801.792,60381.275830311,566.896,51.61763,-54.59988,229
1604,6.5,204,138,6,135,128,226,172,57991,801.6676,60381.275828871,571.36,51.62503,-54.59993,229
1605,6.7,205,139,7,135,128,226,177,57991,801.6676,60381.275828871,571.36,51.61769,-54.59558,229
1606,7.7,203,138,7,142,128,226,204,57998,801.7643,60381.275829991,571.36,51.63243,-54.59998,229
1607,10.1,204,138,7,142,128,226,267,57998,801.7643,60381.275829991,571.36,51.62503,-54.59993,229
1608,8.5,205,138,7,142,128,226,224,57998,801.7643,60381.275829991,571.36,51.61763,-54.59988,229
1609,6.8,203,138,7,145,128,226,180,58001,801.8058,60381.275830471,571.36,51.63243,-54.59998,229
1610,9.1,204,138,7,145,128,226,239,58001,801.8058,60381.275830471,571.36,51.62503,-54.59993,229
1611,8.0,205,138,7,145,128,226,210,58001,801.8058,60381.275830471,571.36,51.61763,-54.59988,229
1612,6.4,205,139,7,135,129,226,168,57991,801.6676,60381.275828871,575.824,51.61769,-54.59558,229
1613,7.4,203,138,7,142,129,226,195,57998,801.7643,60381.275829991,575.824,51.63243,-54.59998,229
1614,9.6,204,138,7,142,129,226,252,57998,801.7643,60381.275829991,575.824,51.62503,-54.59993,229
1615,8.2,205,138,7,142,129,226,215,57998,801.7643,60381.275829991,575.824,51.61763,-54.59988,229
1616,6.9,203,138,7,144,129,226,181,58000,801.792,60381.275830311,575.824,51.63243,-54.59998,229
1617,8.9,204,138,7,144,129,226,233,58000,801.792,60381.275830311,575.824,51.62503,-54.59993,229
1618,7.6,205,138,7,146,129,226,200,58002,801.8196,60381.275830631,575.824,51.61763,-54.59988,229
1619,6.0,204,138,7,153,129,226,159,58009,801.9164,60381.275831751,575.824,51.62503,-54.59993,229
1620,6.4,205,139,7,135,130,226,168,57991,801.6676,60381.275828871,580.288,51.61769,-54.59558,229
1621,7.2,203,138,7,143,130,226,190,57999,801.7782,60381.275830151,580.288,51.63243,-54.59998,229
1622,9.3,204,138,7,143,130,226,245,57999,801.7782,60381.275830151,580.288,51.62503,-54.59993,229
1623,8.1,205,138,7,141,130,226,213,57997,801.7505,60381.275829831,580.288,51.61763,-54.59988,229
1624,6.8,203,138,7,145,130,226,178,58001,801.8058,60381.275830471,580.288,51.63243,-54.59998,229
1625,8.9,204,138,7,144,130,226,235,58000,801.792,60381.275830311,580.288,51.62503,-54.59993,229
1626,7.7,205,138,7,144,130,226,204,58000,801.792,60381.275830311,580.288,51.61763,-54.59988,229
1627,6.0,204,138,7,159,130,226,159,58015,801.9994,60381.275832712,580.288,51.62503,-54.59993,229
1628,6.3,205,139,7,135,131,226,165,57991,801.6676,60381.275828871,584.751,51.61769,-54.59558,229
1629,7.1,203,138,7,143,131,226,187,57999,801.7782,60381.275830151,584.751,51.63243,-54.59998,229
1630,9.5,204,138,7,143,131,226,249,57999,801.7782,60381.275830151,584.751,51.62503,-54.59993,229
1631,8.1,205,138,7,143,131,226,214,57999,801.7782,60381.275830151,584.751,51.61763,-54.59988,229
1632,7.1,203,138,7,144,131,226,186,58000,801.792,60381.275830311,584.751,51.63243,-54.59998,229
1633,9.5,204,138,7,144,131,226,249,58000,801.792,60381.275830311,584.751,51.62503,-54.59993,229
1634,8.1,205,138,7,144,131,226,214,58000,801.792,60381.275830311,584.751,51.61763,-54.59988,229
1635,6.0,204,138,7,154,131,226,158,58010,801.9302,60381.275831911,584.751,51.62503,-54.59993,229
1636,6.3,204,138,7,160,131,226,167,58016,802.0132,60381.275832871,584.751,51.62503,-54.59993,229
1637,6.8,203,138,7,143,132,226,179,57999,801.7782,60381.275830151,589.215,51.63243,-54.59998,229
1638,9.3,204,138,7,143,132,226,246,57999,801.7782,60381.275830151,589.215,51.62503,-54.59993,229
1639,8.2,205,138,7,143,132,226,217,57999,801.7782,60381.275830151,589.215,51.61763,-54.59988,229
1640,6.9,203,138,7,145,132,226,182,58001,801.8058,60381.275830471,589.215,51.63243,-54.59998,229
1641,9.2,204,138,7,145,132,226,243,58001,801.8058,60381.275830471,589.215,51.62503,-54.59993,229
1642,7.9,205,138,7,145,132,226,209,58001,801.8058,60381.275830471,589.215,51.61763,-54.59988,229
1643,6.2,204,138,7,152,132,226,163,58008,801.9026,60381.275831591,589.215,51.62503,-54.59993,229
1644,6.0,205,138,7,152,132,226,158,58008,801.9026,60381.275831591,589.215,51.61763,-54.59988,229
1645,6.1,203,138,7,143,133,226,161,57999,801.7782,60381.275830151,593.679,51.63243,-54.59998,229
1646,8.6,204,138,7,143,133,226,226,57999,801.7782,60381.275830151,593.679,51.62503,-54.59993,229
1647,7.7,205,138,7,143,133,226,203,57999,801.7782,60381.275830151,593.679,51.61763,-54.59988,229
1648,6.9,203,138,7,145,133,226,181,58001,801.8058,60381.275830471,593.679,51.63243,-54.59998,229
1649,9.3,204,138,7,145,133,226,246,58001,801.8058,60381.275830471,593.679,51.62503,-54.59993,229
1650,8.1,205,138,7,145,133,226,213,58001,801.8058,60381.275830471,593.679,51.61763,-54.59988,229
1651,6.7,204,138,7,152,133,226,176,58008,801.9026,60381.275831591,593.679,51.62503,-54.59993,229
1652,6.3,205,138,7,152,133,226,166,58008,801.9026,60381.275831591,593.679,51.61763,-54.59988,229
1653,6.1,204,138,7,161,133,226,160,58017,802.027,60381.275833032,593.679,51.62503,-54.59993,229
1654,8.2,204,138,7,143,134,226,215,57999,801.7782,60381.275830151,598.143,51.62503,-54.59993,229
1655,7.7,205,139,7,143,134,226,202,57999,801.7782,60381.275830151,598.143,51.61769,-54.59558,229
1656,7.0,203,138,7,148,134,226,184,58004,801.8473,60381.275830951,598.143,51.63243,-54.59998,229
1657,9.0,204,138,7,145,134,226,236,58001,801.8058,60381.275830471,598.143,51.62503,-54.59993,229
1658,8.0,205,138,7,150,134,226,211,58006,801.8749,60381.275831271,598.143,51.61763,-54.59988,229
1659,7.0,204,138,7,152,134,226,184,58008,801.9026,60381.275831591,598.143,51.62503,-54.59993,229
1660,6.6,205,138,7,152,134,226,173,58008,801.9026,60381.275831591,598.143,51.61763,-54.59988,229
1661,7.6,204,138,7,143,135,226,199,57999,801.7782,60381.275830151,602.606,51.62503,-54.59993,229
1662,7.0,205,139,7,143,135,226,184,57999,801.7782,60381.275830151,602.606,51.61769,-54.59558,229
1663,7.0,203,138,7,147,135,226,183,58003,801.8335,60381.275830791,602.606,51.63243,-54.59998,229
1664,8.8,204,138,7,147,135,226,232,58003,801.8335,60381.275830791,602.606,51.62503,-54.59993,229
1665,7.4,205,138,7,147,135,226,195,58003,801.8335,60381.275830791,602.606,51.61763,-54.59988,229
1666,7.7,204,138,7,152,135,226,204,58008,801.9026,60381.275831591,602.606,51.62503,-54.59993,229
1667,7.0,205,138,7,152,135,226,184,58008,801.9026,60381.275831591,602.606,51.61763,-54.59988,229
1668,7.3,204,138,6,143,136,226,193,57999,801.7782,60381.275830151,607.07,51.62503,-54.59993,229
1669,6.8,205,138,6,143,136,226,180,57999,801.7782,60381.275830151,607.07,51.61763,-54.59988,229
1670,7.0,203,138,6,147,136,226,184,58003,801.8335,60381.275830791,607.07,51.63243,-54.59998,229
1671,8.6,204,138,7,148,136,226,227,58004,801.8473,60381.275830951,607.07,51.62503,-54.59993,229
1672,7.4,205,138,6,151,136,226,195,58007,801.8888,60381.275831431,607.07,51.61763,-54.59988,229
1673,7.9,204,138,7,152,136,226,207,58008,801.9026,60381.275831591,607.07,51.62503,-54.59993,229
1674,7.1,205,138,7,152,136,226,187,58008,801.9026,60381.275831591,607.07,51.61763,-54.59988,229
1675,6.3,204,138,7,160,136,226,166,58016,802.0132,60381.275832871,607.07,51.62503,-54.59993,229
1676,7.0,204,138,7,139,137,226,183,57995,801.7229,60381.275829511,611.534,51.62503,-54.59993,229
1677,6.7,205,138,7,142,137,226,176,57998,801.7643,60381.275829991,611.534,51.61763,-54.59988,229
1678,7.1,203,138,7,149,137,226,187,58005,801.8611,60381.275831111,611.534,51.63243,-54.59998,229
1679,8.9,204,138,7,148,137,226,233,58004,801.8473,60381.275830951,611.534,51.62503,-54.59993,229
1680,7.6,205,139,7,149,137,226,200,58005,801.8611,60381.275831111,611.534,51.61769,-54.59558,229
1681,7.7,204,138,7,153,137,226,203,58009,801.9164,60381.275831751,611.534,51.62503,-54.59993,229
1682,7.0,205,138,7,153,137,226,185,58009,801.9164,60381.275831751,611.534,51.61763,-54.59988,229
1683,6.2,204,138,7,160,137,226,163,58016,802.0132,60381.275832871,611.534,51.62503,-54.59993,229
1684,6.5,204,138,7,143,138,226,172,57999,801.7782,60381.275830151,615.998,51.62503,-54.59993,229
1685,6.3,205,138,7,142,138,226,165,57998,801.7643,60381.275829991,615.998,51.61763,-54.59988,229
1686,7.1,203,138,6,148,138,226,186,58004,801.8473,60381.275830951,615.998,51.63243,-54.59998,229
1687,8.8,204,138,6,148,138,226,231,58004,801.8473,60381.275830951,615.998,51.62503,-54.59993,229
1688,7.3,205,139,6,148,138,226,193,58004,801.8473,60381.275830951,615.998,51.61769,-54.59558,229
1689,7.8,204,138,7,153,138,226,205,58009,801.9164,60381.275831751,615.998,51.62503,-54.59993,229
1690,7.0,205,138,6,153,138,226,185,58009,801.9164,60381.275831751,615.998,51.61763,-54.59988,229
1691,6.0,204,138,7,160,138,226,158,58016,802.0132,60381.275832871,615.998,51.62503,-54.59993,229
1692,6.2,204,138,7,141,139,226,163,57997,801.7505,60381.275829831,620.461,51.62503,-54.59993,229
1693,6.4,205,138,7,141,139,226,168,57997,801.7505,60381.275829831,620.461,51.61763,-54.59988,229
1694,7.1,203,138,6,149,139,226,187,58005,801.8611,60381.275831111,620.461,51.63243,-54.59998,229
1695,8.8,204,138,6,149,139,226,231,58005,801.8611,60381.275831111,620.461,51.62503,-54.59993,229
1696,7.6,205,139,6,149,139,226,201,58005,801.8611,60381.275831111,620.461,51.61769,-54.59558,229
1697,7.9,204,138,7,155,139,226,209,58011,801.9441,60381.275832071,620.461,51.62503,-54.59993,229
1698,6.9,205,138,7,155,139,226,181,58011,801.9441,60381.275832071,620.461,51.61763,-54.59988,229
1699,6.2,204,138,7,160,139,226,164,58016,802.0132,60381.275832871,620.461,51.62503,-54.59993,229
1700,6.2,204,138,7,140,140,226,164,57996,801.7367,60381.275829671,624.925,51.62503,-54.59993,229
1701,6.8,205,139,7,140,140,226,179,57996,801.7367,60381.275829671,624.925,51.61769,-54.59558,229
1702,6.2,203,138,7,151,140,226,162,58007,801.8888,60381.275831431,624.925,51.63243,-54.59998,229
1703,8.0,204,138,7,151,140,226,211,58007,801.8888,60381.275831431,624.925,51.62503,-54.59993,229
1704,7.0,205,139,6,149,140,226,185,58005,801.8611,60381.275831111,624.925,51.61769,-54.59558,229
1705,7.8,204,138,7,152,140,226,205,58008,801.9026,60381.275831591,624.925,51.62503,-54.59993,229
1706,7.0,205,138,7,154,140,226,184,58010,801.9302,60381.275831911,624.925,51.61763,-54.59988,229
1707,6.4,204,138,7,140,141,226,168,57996,801.7367,60381.275829671,629.389,51.62503,-54.59993,229
1708,6.5,205,138,7,140,141,226,172,57996,801.7367,60381.275829671,629.389,51.61763,-54.59988,229
1709,6.1,203,138,7,151,141,226,160,58007,801.8888,60381.275831431,629.389,51.63243,-54.59998,229
1710,8.0,204,138,7,151,141,226,211,58007,801.8888,60381.275831431,629.389,51.62503,-54.59993,229
1711,7.0,205,139,7,151,141,226,183,58007,801.8888,60381.275831431,629.389,51.61769,-54.59558,229
1712,7.6,204,138,7,153,141,226,201,58009,801.9164,60381.275831751,629.389,51.62503,-54.59993,229
1713,6.9,205,138,6,153,141,226,181,58009,801.9164,60381.275831751,629.389,51.61763,-54.59988,229
1714,6.2,204,138,7,162,141,226,162,58018,802.0408,60381.275833191,629.389,51.62503,-54.59993,229
1715,6.0,204,138,7,169,141,226,158,58025,802.1376,60381.275834311,629.389,51.62503,-54.59993,233
1716,6.5,204,138,6,141,142,226,170,57997,801.7505,60381.275829831,633.853,51.62503,-54.59993,229
1717,6.8,205,138,6,141,142,226,179,57997,801.7505,60381.275829831,633.853,51.61763,-54.59988,229
1718,7.6,204,138,7,151,142,226,201,58007,801.8888,60381.275831431,633.853,51.62503,-54.59993,229
1719,6.8,205,139,7,151,142,226,180,58007,801.8888,60381.275831431,633.853,51.61769,-54.59558,229
1720,7.8,204,138,7,152,142,226,206,58008,801.9026,60381.275831591,633.853,51.62503,-54.59993,229
1721,7.0,205,139,7,152,142,226,184,58008,801.9026,60381.275831591,633.853,51.61769,-54.59558,229
1722,6.2,204,138,7,161,142,226,163,58017,802.027,60381.275833032,633.853,51.62503,-54.59993,229
1723,6.3,205,138,7,142,143,226,166,57998,801.7643,60381.275829991,638.316,51.61763,-54.59988,229
1724,7.4,204,138,7,151,143,226,195,58007,801.8888,60381.275831431,638.316,51.62503,-54.59993,229
1725,6.6,205,139,5,151,143,226,174,58007,801.8888,60381.275831431,638.316,51.61769,-54.59558,229
1726,7.9,204,138,6,156,143,226,207,58012,801.9579,60381.275832231,638.316,51.62503,-54.59993,229
1727,7.1,205,139,6,152,143,226,186,58008,801.9026,60381.275831591,638.316,51.61769,-54.59558,229
1728,6.4,204,138,7,160,143,226,169,58016,802.0132,60381.275832871,638.316,51.62503,-54.59993,229
1729,6.0,204,138,6,170,143,226,158,58026,802.1514,60381.275834471,638.316,51.62503,-54.59993,233
1730,6.4,205,138,7,140,144,226,168,57996,801.7367,60381.275829671,642.78,51.61763,-54.59988,229
1731,6.8,204,138,6,151,144,226,178,58007,801.8888,60381.275831431,642.78,51.62503,-54.59993,229
1732,6.3,205,138,7,146,144,226,167,58002,801.8196,60381.275830631,642.78,51.61763,-54.59988,229
1733,8.0,204,138,7,157,144,226,211,58013,801.9717,60381.275832391,642.78,51.62503,-54.59993,229
1734,7.1,205,138,7,157,144,226,186,58013,801.9717,60381.275832391,642.78,51.61763,-54.59988,229
1735,6.5,204,138,7,161,144,226,172,58017,802.027,60381.275833032,642.78,51.62503,-54.59993,229
1736,6.3,204,138,7,168,144,226,166,58024,802.1238,60381.275834151,642.78,51.62503,-54.59993,233
1737,6.0,204,138,6,141,145,226,159,57997,801.7505,60381.275829831,647.244,51.62503,-54.59993,229
1738,6.6,205,138,7,141,145,226,175,57997,801.7505,60381.275829831,647.244,51.61763,-54.59988,229
1739,6.6,204,138,7,151,145,226,174,58007,801.8888,60381.275831431,647.244,51.62503,-54.59993,229
1740,6.5,205,138,7,146,145,226,171,58002,801.8196,60381.275830631,647.244,51.61763,-54.59988,229
1741,7.6,204,138,6,157,145,226,201,58013,801.9717,60381.275832391,647.244,51.62503,-54.59993,229
1742,7.1,205,138,6,154,145,226,187,58010,801.9302,60381.275831911,647.244,51.61763,-54.59988,229
1743,6.6,204,138,7,161,145,226,174,58017,802.027,60381.275833032,647.244,51.62503,-54.59993,229
1744,6.3,204,138,7,170,145,226,165,58026,802.1514,60381.275834471,647.244,51.62503,-54.59993,233
1745,6.3,204,138,7,142,146,226,166,57998,801.7643,60381.275829991,651.708,51.62503,-54.59993,229
1746,7.0,205,138,7,142,146,226,183,57998,801.7643,60381.275829991,651.708,51.61763,-54.59988,229
1747,6.3,204,138,7,149,146,226,167,58005,801.8611,60381.275831111,651.708,51.62503,-54.59993,229
1748,6.3,205,138,7,145,146,226,166,58001,801.8058,60381.275830471,651.708,51.61763,-54.59988,229
1749,7.8,204,138,7,156,146,226,206,58012,801.9579,60381.275832231,651.708,51.62503,-54.59993,229
1750,6.9,205,138,7,156,146,226,181,58012,801.9579,60381.275832231,651.708,51.61763,-54.59988,229
1751,7.0,204,138,7,160,146,226,183,58016,802.0132,60381.275832871,651.708,51.62503,-54.59993,229
1752,6.5,204,138,7,171,146,226,172,58027,802.1652,60381.275834631,651.708,51.62503,-54.59993,233
1753,6.7,205,138,7,143,147,226,176,57999,801.7782,60381.275830151,656.172,51.61763,-54.59988,229
1754,6.4,204,138,7,147,147,226,168,58003,801.8335,60381.275830791,656.172,51.62503,-54.59993,229
1755,6.2,205,138,7,144,147,226,162,58000,801.792,60381.275830311,656.172,51.61763,-54.59988,229
1756,7.4,204,138,6,158,147,226,196,58014,801.9855,60381.275832551,656.172,51.62503,-54.59993,229
1757,6.5,205,139,7,156,147,226,170,58012,801.9579,60381.275832231,656.172,51.61769,-54.59558,229
1758,6.8,204,138,7,163,147,226,179,58019,802.0547,60381.275833352,656.172,51.62503,-54.59993,229
1759,6.6,204,138,7,172,147,226,175,58028,802.1791,60381.275834791,656.172,51.62503,-54.59993,233
1760,6.4,205,138,7,143,148,226,169,57999,801.7782,60381.275830151,660.635,51.61763,-54.59988,229
1761,6.3,204,138,7,149,148,226,166,58005,801.8611,60381.275831111,660.635,51.62503,-54.59993,229
1762,6.5,205,138,7,144,148,226,171,58000,801.792,60381.275830311,660.635,51.61763,-54.59988,229
1763,7.5,204,138,7,159,148,226,198,58015,801.9994,60381.275832712,660.635,51.62503,-54.59993,229
1764,6.6,205,139,6,157,148,226,174,58013,801.9717,60381.275832391,660.635,51.61769,-54.59558,229
1765,7.3,204,138,7,160,148,226,191,58016,802.0132,60381.275832871,660.635,51.62503,-54.59993,229
1766,6.0,205,138,7,160,148,226,158,58016,802.0132,60381.275832871,660.635,51.61763,-54.59988,229
1767,6.8,204,138,7,173,148,226,180,58029,802.1929,60381.275834951,660.635,51.62503,-54.59993,233
1768,6.1,204,138,7,143,149,226,161,57999,801.7782,60381.275830151,665.099,51.62503,-54.59993,229
1769,7.0,205,138,7,143,149,226,183,57999,801.7782,60381.275830151,665.099,51.61763,-54.59988,229
1770,6.3,204,138,7,150,149,226,165,58006,801.8749,60381.275831271,665.099,51.62503,-54.59993,229
1771,6.8,205,138,7,145,149,226,180,58001,801.8058,60381.275830471,665.099,51.61763,-54.59988,229
1772,7.1,204,138,6,159,149,226,187,58015,801.9994,60381.275832712,665.099,51.62503,-54.59993,229
1773,6.5,205,139,7,157,149,226,170,58013,801.9717,60381.275832391,665.099,51.61769,-54.59558,229
1774,7.4,204,138,7,160,149,226,195,58016,802.0132,60381.275832871,665.099,51.62503,-54.59993,229
1775,6.6,204,138,7,170,149,226,174,58026,802.1514,60381.275834471,665.099,51.62503,-54.59993,233
1776,6.4,205,138,7,143,150,226,169,57999,801.7782,60381.275830151,669.563,51.61763,-54.59988,229
1777,6.4,204,138,7,150,150,226,169,58006,801.8749,60381.275831271,669.563,51.62503,-54.59993,229
1778,6.8,205,138,7,145,150,226,178,58001,801.8058,60381.275830471,669.563,51.61763,-54.59988,229
1779,6.8,204,138,6,159,150,226,179,58015,801.9994,60381.275832712,669.563,51.62503,-54.59993,229
1780,7.3,204,138,7,160,150,226,192,58016,802.0132,60381.275832871,669.563,51.62503,-54.59993,229
1781,6.2,205,138,7,160,150,226,164,58016,802.0132,60381.275832871,669.563,51.61763,-54.59988,229
1782,6.8,204,138,7,171,150,226,179,58027,802.1652,60381.275834631,669.563,51.62503,-54.59993,233
1783,6.2,204,138,7,176,150,226,162,58032,802.2344,60381.275835431,669.563,51.62503,-54.59993,233
1784,6.4,204,138,6,150,151,226,169,58006,801.8749,60381.275831271,674.026,51.62503,-54.59993,229
1785,6.6,205,138,7,146,151,226,174,58002,801.8196,60381.275830631,674.026,51.61763,-54.59988,229
1786,6.4,204,138,6,159,151,226,168,58015,801.9994,60381.275832712,674.026,51.62503,-54.59993,229
1787,7.0,204,138,7,161,151,226,184,58017,802.027,60381.275833032,674.026,51.62503,-54.59993,229
1788,6.2,205,139,7,161,151,226,162,58017,802.027,60381.275833032,674.026,51.61769,-54.59558,229
1789,6.9,204,138,7,172,151,226,181,58028,802.1791,60381.275834791,674.026,51.62503,-54.59993,233
1790,6.1,205,138,7,172,151,226,160,58028,802.1791,60381.275834791,674.026,51.61763,-54.59988,233
1791,6.5,204,138,7,177,151,226,172,58033,802.2482,60381.275835591,674.026,51.62503,-54.59993,233
1792,6.3,204,138,6,150,152,226,165,58006,801.8749,60381.275831271,678.49,51.62503,-54.59993,229
1793,6.5,205,138,7,147,152,226,171,58003,801.8335,60381.275830791,678.49,51.61763,-54.59988,229
1794,6.4,204,138,6,158,152,226,168,58014,801.9855,60381.275832551,678.49,51.62503,-54.59993,229
1795,6.0,205,138,6,158,152,226,159,58014,801.9855,60381.275832551,678.49,51.61763,-54.59988,229
1796,7.1,204,138,7,161,152,226,187,58017,802.027,60381.275833032,678.49,51.62503,-54.59993,229
1797,6.1,205,139,7,161,152,226,161,58017,802.027,60381.275833032,678.49,51.61769,-54.59558,229
1798,7.0,204,138,6,174,152,226,184,58030,802.2067,60381.275835111,678.49,51.62503,-54.59993,233
1799,6.0,205,138,7,172,152,226,158,58028,802.1791,60381.275834791,678.49,51.61763,-54.59988,233
1800,6.6,204,138,7,176,152,226,174,58032,802.2344,60381.275835431,678.49,51.62503,-54.59993,233
1801,6.3,204,138,6,151,153,226,166,58007,801.8888,60381.275831431,682.954,51.62503,-54.59993,229
1802,6.8,205,138,7,146,153,226,180,58002,801.8196,60381.275830631,682.954,51.61763,-54.59988,229
1803,6.3,204,138,6,159,153,226,165,58015,801.9994,60381.275832712,682.954,51.62503,-54.59993,229
1804,6.6,204,138,7,160,153,226,173,58016,802.0132,60381.275832871,682.954,51.62503,-54.59993,229
1805,7.0,204,138,7,173,153,226,185,58029,802.1929,60381.275834951,682.954,51.62503,-54.59993,233
1806,6.3,205,138,7,172,153,226,166,58028,802.1791,60381.275834791,682.954,51.61763,-54.59988,233
1807,7.0,204,138,7,176,153,226,184,58032,802.2344,60381.275835431,682.954,51.62503,-54.59993,233
1808,6.3,205,139,7,176,153,226,167,58032,802.2344,60381.275835431,682.954,51.61769,-54.59558,233
1809,6.0,204,138,6,151,154,226,158,58007,801.8888,60381.275831431,687.418,51.62503,-54.59993,229
1810,6.3,205,138,7,146,154,226,165,58002,801.8196,60381.275830631,687.418,51.61763,-54.59988,229
1811,6.2,204,138,7,156,154,226,164,58012,801.9579,60381.275832231,687.418,51.62503,-54.59993,229
1812,6.8,204,138,7,162,154,226,180,58018,802.0408,60381.275833191,687.418,51.62503,-54.59993,229
1813,7.3,204,138,7,173,154,226,191,58029,802.1929,60381.275834951,687.418,51.62503,-54.59993,233
1814,6.9,205,138,7,173,154,226,181,58029,802.1929,60381.275834951,687.418,51.61763,-54.59988,233
1815,6.9,204,138,7,177,154,226,182,58033,802.2482,60381.275835591,687.418,51.62503,-54.59993,233
1816,6.2,205,138,7,178,154,226,162,58034,802.262,60381.275835751,687.418,51.61763,-54.59988,233
1817,6.0,204,138,7,150,155,226,158,58006,801.8749,60381.275831271,691.881,51.62503,-54.59993,229
1818,6.4,205,138,7,150,155,226,169,58006,801.8749,60381.275831271,691.881,51.61763,-54.59988,229
1819,6.7,204,138,7,166,155,226,176,58022,802.0961,60381.275833831,691.881,51.62503,-54.59993,234
1820,7.4,204,138,6,175,155,226,196,58031,802.2205,60381.275835271,691.881,51.62503,-54.59993,233
1821,6.7,205,138,7,173,155,226,176,58029,802.1929,60381.275834951,691.881,51.61763,-54.59988,233
1822,7.5,204,138,7,176,155,226,198,58032,802.2344,60381.275835431,691.881,51.62503,-54.59993,233
1823,6.8,205,138,7,178,155,226,179,58034,802.262,60381.275835751,691.881,51.61763,-54.59988,233
1824,6.0,205,138,7,150,156,226,158,58006,801.8749,60381.275831271,696.345,51.61763,-54.59988,229
1825,6.1,204,138,7,156,156,226,160,58012,801.9579,60381.275832231,696.345,51.62503,-54.59993,229
1826,6.8,204,138,7,162,156,226,180,58018,802.0408,60381.275833191,696.345,51.62503,-54.59993,229
1827,7.1,204,138,6,175,156,226,186,58031,802.2205,60381.275835271,696.345,51.62503,-54.59993,233
1828,6.6,205,138,7,175,156,226,175,58031,802.2205,60381.275835271,696.345,51.61763,-54.59988,233
1829,7.6,204,138,7,177,156,226,199,58033,802.2482,60381.275835591,696.345,51.62503,-54.59993,233
1830,6.6,205,138,7,177,156,226,174,58033,802.2482,60381.275835591,696.345,51.61763,-54.59988,233
1831,6.4,205,138,7,150,157,226,169,58006,801.8749,60381.275831271,700.809,51.61763,-54.59988,229
1832,6.2,204,138,7,156,157,226,162,58012,801.9579,60381.275832231,700.809,51.62503,-54.59993,229
1833,6.0,205,138,7,152,157,226,158,58008,801.9026,60381.275831591,700.809,51.61763,-54.59988,229
1834,6.8,204,138,7,162,157,226,178,58018,802.0408,60381.275833191,700.809,51.62503,-54.59993,229
1835,7.1,204,138,5,175,157,226,186,58031,802.2205,60381.275835271,700.809,51.62503,-54.59993,233
1836,6.6,205,138,7,174,157,226,173,58030,802.2067,60381.275835111,700.809,51.61763,-54.59988,233
1837,7.7,204,138,7,177,157,226,203,58033,802.2482,60381.275835591,700.809,51.62503,-54.59993,233
1838,6.9,205,138,6,176,157,226,182,58032,802.2344,60381.275835431,700.809,51.61763,-54.59988,233
1839,6.2,205,138,7,153,158,226,162,58009,801.9164,60381.275831751,705.273,51.61763,-54.59988,229
1840,6.6,204,138,7,163,158,226,174,58019,802.0547,60381.275833352,705.273,51.62503,-54.59993,229
1841,6.8,204,138,7,175,158,226,179,58031,802.2205,60381.275835271,705.273,51.62503,-54.59993,233
1842,6.5,205,138,7,175,158,226,171,58031,802.2205,60381.275835271,705.273,51.61763,-54.59988,233
1843,7.4,204,138,7,179,158,226,196,58035,802.2758,60381.275835911,705.273,51.62503,-54.59993,233
1844,7.0,205,138,5,177,158,226,183,58033,802.2482,60381.275835591,705.273,51.61763,-54.59988,233
1845,6.0,204,138,6,153,159,226,158,58009,801.9164,60381.275831751,709.736,51.62503,-54.59993,229
1846,6.3,205,138,6,153,159,226,166,58009,801.9164,60381.275831751,709.736,51.61763,-54.59988,229
1847,6.3,204,138,7,163,159,226,165,58019,802.0547,60381.275833352,709.736,51.62503,-54.59993,229
1848,6.9,204,138,7,175,159,226,181,58031,802.2205,60381.275835271,709.736,51.62503,-54.59993,233
1849,6.5,205,138,6,175,159,226,171,58031,802.2205,60381.275835271,709.736,51.61763,-54.59988,233
1850,7.7,204,138,6,178,159,226,202,58034,802.262,60381.275835751,709.736,51.62503,-54.59993,233
1851,7.2,205,138,6,178,159,226,190,58034,802.262,60381.275835751,709.736,51.61763,-54.59988,233
1852,6.3,204,138,7,167,160,226,167,58023,802.1099,60381.275833991,714.2,51.62503,-54.59993,235
1853,6.9,204,138,7,174,160,226,181,58030,802.2067,60381.275835111,714.2,51.62503,-54.59993,233
1854,6.2,205,138,6,175,160,226,162,58031,802.2205,60381.275835271,714.2,51.61763,-54.59988,233
1855,7.6,204,138,7,179,160,226,200,58035,802.2758,60381.275835911,714.2,51.62503,-54.59993,233
1856,7.2,205,138,7,179,160,226,190,58035,802.2758,60381.275835911,714.2,51.61763,-54.59988,233
1857,6.3,204,138,7,167,161,226,167,58023,802.1099,60381.275833991,718.664,51.62503,-54.59993,235
1858,6.4,204,138,7,174,161,226,168,58030,802.2067,60381.275835111,718.664,51.62503,-54.59993,233
1859,7.7,204,138,7,179,161,226,202,58035,802.2758,60381.275835911,718.664,51.62503,-54.59993,233
